id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction,Sleep Duration,Dietary Habits,Degree,Work/Study Hours,Financial Stress
127865,0,27,48,11,1,0,5,3,0,1,3,9,11,1
127869,0,18,38,11,4,0,6,5,0,3,3,11,4,1
127870,1,31,24,11,2,0,9,1,0,0,0,22,11,3
127875,1,21,1,11,4,0,9,2,0,1,3,0,2,5
127880,0,20,25,11,5,0,6,1,0,2,1,11,3,1
127898,0,27,15,11,3,0,5,4,0,0,0,9,7,3
127901,0,23,51,11,3,0,6,1,0,0,1,10,10,4
127905,1,33,38,11,3,0,9,1,0,0,1,8,12,3
127915,1,28,50,11,4,0,6,3,0,1,3,7,11,4
127921,1,25,48,11,5,0,5,1,0,2,1,19,1,5
127922,1,29,11,11,2,0,9,3,0,1,1,22,2,3
127928,0,28,17,11,3,0,6,4,0,1,3,14,8,1
127932,0,25,24,11,3,0,9,2,0,1,3,17,1,4
127938,1,28,17,11,2,0,7,1,0,2,1,7,5,3
127947,0,30,38,11,3,0,6,5,0,2,0,9,5,1
127950,0,25,29,11,1,0,7,5,0,2,1,24,4,4
127959,1,28,3,11,5,0,6,5,0,2,1,11,10,5
127977,0,30,49,11,3,0,8,1,0,0,1,6,10,3
127981,1,26,51,11,4,0,10,1,0,3,3,9,9,5
127983,0,19,39,11,3,0,6,2,0,1,3,11,10,5
127984,1,21,44,11,2,0,8,2,0,3,3,7,8,5
127985,1,34,38,11,5,0,6,2,0,0,1,20,12,5
127992,1,33,44,11,2,0,7,4,0,1,1,15,4,1
128005,1,30,21,11,4,0,9,3,0,1,3,3,6,1
128009,1,24,14,11,5,0,6,1,0,3,1,0,11,3
128011,1,23,15,11,5,0,5,2,0,2,3,1,6,5
128017,0,31,46,11,1,0,9,2,0,0,0,17,3,4
128022,0,23,1,11,4,0,5,4,0,0,1,4,7,2
128029,1,32,6,11,1,0,7,4,0,1,0,1,6,3
128031,1,27,11,11,2,0,7,5,0,3,1,1,2,1
128035,0,28,46,11,3,0,6,1,0,0,1,2,1,2
128039,1,27,45,11,3,0,5,1,0,2,3,16,10,2
128049,0,30,5,11,3,0,9,5,0,3,0,16,4,2
128052,0,18,24,11,3,0,8,5,0,2,0,11,11,5
128057,1,32,3,11,3,0,5,2,0,2,0,22,10,5
128073,0,28,32,11,4,0,8,1,0,2,0,7,10,3
128077,1,24,46,11,3,0,8,4,0,0,3,3,8,2
128095,1,34,37,11,2,0,5,1,0,0,0,11,7,3
128096,0,24,5,11,3,0,8,4,0,1,1,4,5,5
128102,1,27,3,11,3,0,7,2,0,3,1,12,2,2
128105,1,23,40,11,4,0,8,4,0,0,1,1,7,4
128110,0,29,5,11,3,0,9,3,0,3,1,14,5,2
128114,1,22,38,11,4,0,5,2,0,0,3,1,12,4
128116,1,32,1,11,4,0,9,3,0,1,3,19,4,4
128118,1,25,29,11,5,0,9,3,0,1,1,27,8,2
128122,0,24,45,11,5,0,5,3,0,2,3,2,0,5
128133,1,27,17,11,2,0,9,4,0,0,0,2,1,2
128135,1,33,29,11,1,0,5,2,0,2,1,22,8,1
128141,1,25,45,11,3,0,8,4,0,1,1,3,1,5
128150,0,30,16,11,5,0,9,1,0,2,3,25,0,2
128152,0,20,25,11,5,0,9,2,0,0,3,11,7,5
128174,0,32,14,11,5,0,7,3,0,2,1,20,11,1
128182,1,27,50,11,5,0,8,2,0,0,3,19,12,1
128183,0,24,15,11,4,0,8,1,0,1,3,14,8,1
128189,0,18,45,11,4,0,8,2,0,3,0,11,12,3
128190,0,22,50,11,1,0,8,4,0,0,0,21,3,5
128193,0,24,6,11,2,0,8,4,0,1,0,19,5,5
128194,1,21,8,11,3,0,7,4,0,0,3,25,0,5
128202,0,23,21,11,2,0,8,4,0,0,0,6,1,2
128211,1,20,14,11,4,0,8,4,0,2,3,11,2,1
128229,0,29,6,11,1,0,6,3,0,2,0,12,12,3
128237,1,30,17,11,3,0,5,2,0,1,1,21,12,2
128245,1,34,39,11,1,0,7,3,0,2,3,20,8,1
128253,1,24,17,11,5,0,7,1,0,2,1,17,12,3
128256,1,25,48,11,5,0,9,3,0,2,0,11,2,1
128268,0,21,3,11,1,0,7,1,0,1,0,21,10,2
128277,1,32,51,11,5,0,8,4,0,3,1,3,6,5
128288,1,24,49,11,1,0,9,3,0,0,0,12,10,3
128296,0,23,16,11,3,0,8,4,0,3,1,21,12,4
128298,1,26,5,11,4,0,9,4,0,1,0,1,2,2
128314,0,27,44,11,3,0,9,3,0,2,3,21,0,3
128321,1,24,6,11,5,0,7,5,0,2,0,20,8,3
128323,1,25,3,11,4,0,8,2,0,1,1,4,12,4
128325,1,28,1,11,5,0,6,1,0,1,0,2,8,4
128329,0,22,50,11,4,0,9,2,0,1,3,7,8,5
128337,1,24,46,11,5,0,6,5,0,3,1,20,12,5
128339,0,24,14,11,3,0,5,3,0,3,3,6,0,1
128344,1,27,6,11,2,0,8,3,0,2,3,15,0,3
128346,0,32,50,11,4,0,9,3,0,0,0,2,11,1
128359,1,28,1,11,4,0,8,2,0,2,0,18,9,4
128369,1,25,16,11,3,0,6,3,0,3,3,19,11,2
128370,0,21,24,11,2,0,8,3,0,0,3,25,4,2
128373,1,19,44,11,5,0,6,5,0,2,3,11,12,4
128390,0,27,38,11,1,0,6,4,0,2,1,6,12,1
128395,1,24,8,11,3,0,9,2,0,2,1,9,4,2
128404,1,19,45,11,2,0,9,1,0,2,3,11,10,5
128409,1,27,15,11,1,0,8,5,0,3,3,4,3,2
128412,1,21,39,11,1,0,9,3,0,0,1,14,0,1
128414,0,18,49,11,3,0,6,4,0,3,0,11,7,1
128425,0,24,17,11,2,0,6,2,0,2,3,2,10,2
128426,1,27,2,11,5,0,8,4,0,1,1,2,10,4
128427,1,28,32,11,2,0,9,2,0,2,1,6,7,2
128430,1,31,24,11,1,0,6,2,0,3,3,2,6,3
128431,1,34,21,11,1,0,9,3,0,1,0,16,2,3
128435,1,26,18,11,3,0,8,5,0,2,0,9,3,5
128441,1,32,25,11,3,0,8,1,0,2,3,21,8,5
128442,0,21,25,11,1,0,9,1,0,0,0,7,10,1
128451,1,27,9,11,3,0,8,4,0,3,3,11,8,5
128453,1,28,5,11,5,0,8,4,0,1,1,3,9,4
128454,0,33,9,11,3,0,9,1,0,2,3,10,7,5
128459,1,27,51,11,2,0,7,4,0,0,0,10,5,1
128460,1,23,16,11,4,0,5,1,0,2,3,9,1,5
128463,0,28,24,11,3,0,5,4,0,0,3,8,12,2
128491,0,33,29,11,5,0,6,1,0,0,1,25,7,4
128498,1,31,44,11,5,0,9,5,0,3,0,5,11,3
128501,0,33,6,11,1,0,8,2,0,3,0,16,0,4
128503,1,21,45,11,5,0,5,1,0,2,0,0,4,2
128506,1,34,25,11,4,0,7,5,0,0,1,7,5,2
128523,1,20,15,11,2,0,6,2,0,2,0,11,7,2
128537,1,20,32,11,3,0,7,4,0,1,3,11,10,5
128544,1,22,45,11,3,0,7,5,0,1,0,25,10,4
128548,1,34,6,11,1,0,9,3,0,3,0,0,4,3
128551,1,23,1,11,3,0,7,2,0,0,3,0,12,5
128555,1,20,6,11,5,0,7,5,0,0,0,11,8,1
128563,0,25,16,11,4,0,8,2,0,0,3,19,8,4
128567,1,19,50,11,3,0,7,4,0,0,1,11,11,2
128572,1,19,8,11,1,0,9,3,0,1,3,11,2,3
128581,0,26,50,11,3,0,5,4,0,2,1,1,6,5
128599,0,24,25,11,5,0,5,2,0,1,1,14,10,5
128604,1,29,33,11,5,0,5,5,0,2,3,0,0,5
128605,1,25,8,11,3,0,9,3,0,1,3,13,11,3
128607,1,19,2,11,4,0,6,2,0,2,3,11,7,2
128612,1,33,37,11,1,0,9,3,0,3,0,7,9,2
128613,0,19,45,11,3,0,6,4,0,2,3,11,3,5
128622,1,28,48,11,4,0,6,2,0,1,1,0,2,5
128628,0,24,45,11,2,0,7,4,0,2,1,20,10,5
128629,1,24,16,11,1,0,9,2,0,3,3,10,12,5
128631,1,21,16,11,1,0,7,3,0,2,3,10,5,1
128640,0,30,15,11,5,0,9,4,0,0,0,10,0,1
128646,0,23,50,11,3,0,8,4,0,1,0,9,5,3
128650,0,26,3,11,2,0,8,4,0,3,1,1,12,2
128651,1,18,2,11,5,0,7,2,0,1,0,11,10,5
128654,1,25,33,11,5,0,9,5,0,0,0,4,6,5
128669,1,23,16,11,3,0,6,1,0,2,0,10,9,3
128672,1,19,25,11,5,0,9,1,0,1,3,11,5,3
128674,1,29,11,11,3,0,8,4,0,3,1,21,5,4
128680,1,31,44,11,2,0,9,3,0,0,3,3,0,2
128684,0,19,38,11,4,0,8,4,0,1,0,11,11,4
128685,0,20,21,11,4,0,8,2,0,0,0,11,3,5
128696,0,29,24,11,5,0,8,2,0,0,1,15,12,4
128703,1,18,17,11,3,0,8,2,0,1,3,11,6,3
128704,0,20,46,11,4,0,9,4,0,2,1,11,12,5
128705,1,23,1,11,3,0,8,4,0,2,1,4,9,5
128709,1,34,1,11,3,0,9,4,0,2,0,21,6,1
128718,0,33,2,11,1,0,6,4,0,1,3,22,4,1
128724,0,22,25,11,1,0,6,2,0,3,1,7,9,4
128726,1,20,8,11,4,0,8,5,0,2,1,11,1,4
128731,0,21,6,11,3,0,5,5,0,1,0,25,12,3
128732,0,26,46,11,1,0,8,3,0,2,0,6,12,1
128735,1,22,29,11,5,0,8,2,0,2,3,7,7,5
128738,1,24,24,11,5,0,5,4,0,0,3,24,6,1
128745,1,28,51,11,5,0,5,4,0,2,1,17,10,3
128755,0,21,17,11,4,0,8,4,0,2,3,7,11,2
128760,0,31,51,11,1,0,7,3,0,2,1,15,5,4
128784,0,34,48,11,3,0,6,4,0,3,1,2,8,1
128785,1,20,14,11,5,0,8,3,0,3,1,11,9,1
128789,0,33,46,11,4,0,7,3,0,0,3,20,7,3
128797,1,25,16,11,1,0,9,3,0,0,1,1,5,4
128799,1,25,5,11,3,0,6,3,0,2,1,12,11,4
128800,1,34,3,11,3,0,7,3,0,0,0,21,10,3
128805,1,19,17,11,4,0,7,2,0,3,3,11,10,2
128807,1,23,38,11,5,0,5,3,0,3,3,18,5,4
128814,1,33,50,11,4,0,5,3,0,1,3,7,10,1
128815,0,32,48,11,4,0,8,2,0,3,0,27,10,5
128816,1,34,29,11,4,0,5,4,0,1,1,25,10,4
128820,0,33,44,11,3,0,7,5,0,2,3,2,12,3
128822,1,21,45,11,1,0,9,5,0,2,1,11,12,1
128826,0,20,39,11,1,0,6,2,0,1,3,11,10,5
128837,0,24,46,11,5,0,7,2,0,0,3,0,9,3
128850,1,31,5,11,1,0,5,1,0,3,0,16,6,2
128862,1,20,9,11,5,0,5,3,0,1,1,11,12,3
128864,0,25,18,11,3,0,9,1,0,3,1,9,0,3
128865,0,29,17,11,3,0,9,5,0,2,0,19,4,2
128866,1,30,51,11,1,0,9,3,0,0,0,22,2,1
128871,1,19,1,11,5,0,8,2,0,3,1,11,12,2
128874,1,18,18,11,4,0,8,4,0,3,0,11,11,4
128878,1,31,40,11,5,0,9,2,0,1,1,2,2,4
128879,1,26,1,11,1,0,7,4,0,2,0,12,8,1
128881,0,29,44,11,2,0,6,5,0,3,3,1,1,1
128883,0,20,6,11,4,0,6,4,0,1,3,11,5,4
128888,0,20,46,11,4,0,6,5,0,2,3,11,2,4
128889,0,28,51,11,1,0,7,5,0,0,0,7,7,5
128900,1,22,44,11,4,0,5,3,0,0,1,1,10,2
128902,1,23,51,11,3,0,8,5,0,0,3,25,6,2
128907,1,20,24,11,3,0,5,3,0,2,3,11,6,1
128908,0,33,29,11,2,0,7,4,0,1,1,4,0,2
128913,0,29,46,11,4,0,9,3,0,1,3,12,11,2
128917,1,33,17,11,3,0,8,5,0,3,1,18,9,4
128919,1,19,2,11,3,0,5,5,0,1,3,11,6,5
128926,1,33,48,11,1,0,8,2,0,3,0,20,0,3
128929,1,32,40,11,4,0,7,2,0,2,0,11,6,4
128938,1,20,44,11,1,0,6,2,0,0,1,11,3,2
128940,1,29,1,11,5,0,9,3,0,3,3,8,4,3
128945,1,27,16,11,2,0,5,2,0,2,1,25,8,5
128949,1,25,2,11,1,0,9,1,0,2,1,10,7,1
128950,0,29,14,11,5,0,9,4,0,3,3,12,4,5
128959,0,33,29,11,2,0,7,3,0,2,1,1,10,3
128967,1,24,46,11,5,0,9,1,0,0,1,2,8,4
128977,0,23,51,11,4,0,6,4,0,2,0,21,2,2
128984,1,21,17,11,1,0,7,3,0,2,0,2,2,5
128986,1,24,24,11,3,0,5,2,0,2,1,1,8,4
128992,1,20,32,11,3,0,9,3,0,0,0,11,9,1
128993,0,19,17,11,2,0,5,4,0,1,3,11,8,4
128994,1,24,44,11,4,0,8,3,0,1,3,17,10,4
129004,1,25,29,11,4,0,7,3,0,0,1,2,8,4
129010,1,32,16,11,4,0,8,4,0,0,1,20,10,5
129011,1,24,44,11,3,0,6,2,0,0,1,11,11,5
129018,0,34,24,11,2,0,9,2,0,0,0,1,7,5
129030,0,33,3,11,4,0,8,3,0,0,3,22,7,2
129040,1,31,38,11,5,0,8,3,0,2,0,11,12,5
129041,0,18,1,11,1,0,7,3,0,0,0,11,8,3
129044,0,34,14,11,1,0,8,5,0,2,0,17,2,1
129045,0,24,14,11,3,0,6,4,0,1,3,2,10,2
129046,0,23,17,11,1,0,7,4,0,1,3,15,0,1
129048,0,23,45,11,3,0,9,2,0,0,0,25,9,2
129050,0,20,25,11,3,0,9,3,0,2,1,11,10,4
129055,1,24,8,11,2,0,5,5,0,1,3,10,7,4
129057,0,24,17,11,2,0,5,1,0,2,1,10,12,5
129060,1,18,45,11,4,0,7,2,0,2,1,11,9,5
129062,1,18,21,11,4,0,7,1,0,0,1,11,9,2
129064,0,23,45,11,1,0,6,3,0,1,3,5,8,4
129065,0,21,33,11,3,0,5,4,0,0,3,21,6,3
129072,1,34,29,11,2,0,7,2,0,1,3,4,12,2
129076,0,27,38,11,5,0,9,2,0,2,0,9,8,3
129077,0,27,44,11,3,0,8,3,0,0,1,12,5,1
129081,1,23,45,11,2,0,7,4,0,2,0,1,6,3
129083,0,21,3,11,1,0,9,3,0,0,3,6,2,2
129086,0,33,5,11,2,0,9,4,0,1,3,14,0,2
129094,0,28,49,11,3,0,5,5,0,0,1,7,4,2
129096,1,34,17,11,3,0,9,4,0,2,1,14,0,3
129100,1,31,50,11,4,0,8,4,0,1,0,18,7,3
129104,1,25,46,11,5,0,7,5,0,3,0,4,6,2
129113,0,31,29,11,3,0,9,2,0,1,1,15,10,3
129119,0,34,49,11,2,0,7,5,0,0,0,9,4,5
129120,1,30,49,11,4,0,8,2,0,2,0,25,6,1
129124,0,23,17,11,4,0,8,3,0,0,0,25,8,4
129125,1,20,29,11,5,0,5,2,0,2,3,11,8,5
129127,1,31,16,11,3,0,7,2,0,3,1,13,1,1
129128,1,34,44,11,3,0,7,5,0,1,0,27,3,4
129129,1,27,32,11,2,0,9,4,0,2,0,11,8,5
129130,1,23,32,11,1,0,8,2,0,1,1,22,9,2
129133,1,33,45,11,1,0,7,4,0,2,1,3,9,4
129134,1,31,44,11,3,0,7,2,0,3,1,3,0,4
129143,1,20,50,11,3,0,8,3,0,1,3,11,9,3
129149,1,23,38,11,2,0,9,4,0,1,0,17,8,2
129150,1,33,38,11,1,0,5,3,0,0,3,17,10,5
129159,1,27,21,11,2,0,8,4,0,3,1,3,7,4
129173,0,24,11,11,1,0,6,5,0,0,1,20,12,3
129175,1,27,44,11,5,0,8,1,0,2,0,3,10,4
129185,0,29,21,11,5,0,9,1,0,0,1,7,7,1
129192,1,28,51,11,1,0,5,3,0,0,0,10,8,3
129196,1,18,40,11,2,0,8,3,0,1,1,11,8,3
129205,0,30,33,11,3,0,7,5,0,1,0,18,3,2
129211,1,29,24,11,1,0,5,1,0,0,1,10,0,1
129221,1,29,38,11,5,0,9,5,0,0,0,4,10,4
129232,1,34,16,11,4,0,5,4,0,2,3,16,12,3
129234,0,34,14,11,4,0,8,4,0,0,0,7,0,2
129245,0,20,25,11,3,0,6,5,0,0,0,11,8,1
129247,1,34,48,11,3,0,5,5,0,2,3,16,7,3
129254,0,18,1,11,5,0,9,3,0,0,3,11,6,1
129257,1,24,5,11,4,0,5,5,0,1,3,13,12,3
129260,1,31,14,11,3,0,7,2,0,2,0,15,10,5
129263,1,32,38,11,5,0,9,2,0,0,1,3,4,2
129268,1,31,44,11,1,0,9,2,0,3,0,15,4,3
129271,1,24,48,11,1,0,9,3,0,1,0,2,1,2
129280,0,33,29,11,2,0,9,3,0,3,1,21,4,1
129281,1,23,16,11,5,0,7,2,0,2,3,4,9,1
129289,1,34,15,11,3,0,6,4,0,1,3,3,7,5
129292,1,22,17,11,2,0,7,4,0,3,1,10,10,5
129296,1,33,5,11,1,0,7,4,0,2,3,16,0,1
129302,1,21,45,11,2,0,7,5,0,3,1,25,3,2
129309,1,28,46,11,3,0,5,4,0,2,3,17,10,4
129316,0,19,25,11,1,0,8,4,0,2,0,11,3,2
129318,1,18,48,11,5,0,9,4,0,2,3,11,10,2
129321,1,24,46,11,5,0,9,2,0,1,1,20,12,4
129325,1,20,18,11,2,0,7,1,0,3,3,11,4,3
129332,1,18,5,11,3,0,9,1,0,0,3,11,2,4
129338,1,26,39,11,1,0,8,2,0,3,0,9,10,5
129351,1,26,50,11,5,0,5,2,0,3,0,0,7,1
129352,0,33,15,11,3,0,7,1,0,1,1,16,3,2
129360,1,28,14,11,4,0,8,3,0,0,1,14,12,2
129364,0,28,17,11,5,0,5,1,0,1,3,20,6,3
129367,1,26,2,11,1,0,7,5,0,1,3,2,0,1
129370,0,18,49,11,3,0,8,3,0,0,0,11,1,1
129377,1,32,1,11,2,0,8,1,0,3,1,9,0,2
129378,0,28,3,11,4,0,8,2,0,0,3,22,2,5
129380,0,19,2,11,3,0,7,1,0,1,0,11,7,4
129405,1,28,49,11,2,0,7,1,0,2,1,14,7,5
129412,1,23,38,11,4,0,8,5,0,1,3,10,10,5
129422,0,30,2,11,2,0,5,4,0,0,1,9,11,1
129428,1,25,1,11,5,0,8,1,0,1,0,10,12,3
129437,0,24,11,11,5,0,5,4,0,3,3,1,12,5
129441,0,26,46,11,3,0,9,2,0,3,1,7,10,1
129447,0,20,11,11,5,0,6,5,0,1,0,11,4,3
129453,1,24,21,11,3,0,5,5,0,1,3,20,12,5
129460,1,25,48,11,2,0,7,1,0,0,1,18,7,5
129462,0,31,39,11,1,0,7,4,0,3,1,2,10,3
129464,0,21,45,11,1,0,7,2,0,3,3,1,8,3
129466,0,26,16,11,1,0,5,1,0,2,0,21,1,1
129469,1,25,51,11,5,0,9,2,0,1,1,2,10,2
129477,0,21,8,11,3,0,6,2,0,1,0,17,9,3
129478,1,34,25,11,4,0,9,3,0,2,3,17,5,5
129483,0,25,1,11,4,0,6,5,0,2,1,24,12,3
129484,0,22,38,11,5,0,8,1,0,2,1,1,8,2
129487,0,20,50,11,3,0,9,3,0,1,3,11,6,5
129490,1,33,32,11,5,0,8,3,0,2,3,9,6,1
129499,0,21,17,4,5,0,6,4,0,2,1,14,10,5
129502,1,28,21,11,1,0,9,3,0,2,3,17,4,1
129507,1,23,38,11,4,0,10,3,0,2,1,10,10,3
129508,1,29,33,11,4,0,8,1,0,2,3,20,8,3
129511,0,21,16,11,5,0,6,1,0,3,3,21,6,5
129516,0,24,48,11,2,0,9,5,0,3,3,0,6,2
129520,1,33,44,11,1,0,9,2,0,3,1,2,8,1
129525,0,25,8,11,5,0,5,3,0,1,3,9,8,3
129526,1,20,24,11,3,0,8,4,0,3,0,11,1,1
129527,0,32,25,11,5,0,7,2,0,3,0,12,3,3
129530,1,18,46,11,2,0,7,4,0,3,3,11,10,5
129534,1,20,17,11,3,0,8,1,0,0,3,11,7,3
129535,0,21,24,11,2,0,9,3,0,1,0,0,11,1
129553,0,19,3,11,4,0,6,2,0,0,0,11,3,4
129554,1,33,15,11,2,0,7,4,0,3,3,18,9,1
129558,1,26,45,11,1,0,5,4,0,3,3,16,9,2
129559,1,38,29,11,2,0,7,1,0,0,1,20,2,5
129569,0,27,38,11,3,0,6,3,0,0,3,10,3,5
129571,0,28,50,11,1,0,7,2,0,3,3,3,12,2
129574,0,29,45,11,5,0,8,3,0,0,3,8,12,2
129577,0,27,9,11,3,0,8,3,0,2,3,25,4,1
129578,1,34,14,11,1,0,7,5,0,1,0,21,7,2
129580,1,21,39,11,5,0,8,4,0,1,3,22,12,4
129584,0,19,3,11,2,0,5,5,0,3,3,11,12,4
129599,1,20,16,11,1,0,8,2,0,2,3,11,2,5
129609,1,23,17,11,1,0,9,1,0,3,0,25,10,2
129610,1,33,38,11,4,0,6,1,0,0,1,5,10,5
129625,0,19,45,11,5,0,8,4,0,0,3,11,12,3
129629,1,22,5,11,1,0,5,3,0,0,3,14,8,4
129632,0,33,21,11,5,0,8,1,0,0,0,23,9,4
129635,1,28,39,11,2,0,9,4,0,3,3,12,3,1
129639,1,19,17,11,3,0,8,2,0,3,3,11,12,3
129640,0,24,17,11,3,0,7,4,0,0,0,20,6,2
129649,1,31,44,11,5,0,8,5,0,1,3,4,6,3
129659,1,18,29,11,5,0,8,2,0,2,1,11,10,3
129663,0,20,2,11,4,0,6,2,0,1,1,11,7,3
129666,1,29,17,11,5,0,5,4,0,2,3,16,8,2
129668,0,24,21,11,2,0,8,5,0,0,1,0,6,3
129669,0,20,44,11,5,0,8,1,0,0,0,11,10,5
129674,0,18,15,11,4,0,6,4,0,3,3,11,12,4
129679,1,20,2,11,1,0,6,5,0,2,0,11,4,5
129686,0,23,39,11,1,0,6,4,0,0,1,25,3,3
129690,0,21,44,11,4,0,8,4,0,2,3,21,10,5
129695,0,29,39,11,2,0,6,1,0,0,1,0,5,3
129698,0,19,21,11,4,0,9,3,0,0,1,11,6,2
129701,1,28,21,11,1,0,5,2,0,0,1,3,6,2
129710,0,28,17,11,2,0,5,5,0,2,3,15,10,5
129711,0,34,9,11,2,0,9,5,0,3,1,8,1,5
129714,0,22,38,11,3,0,8,4,0,0,1,0,6,3
129728,0,23,5,11,5,0,8,3,0,3,1,9,5,4
129733,0,28,45,11,3,0,5,2,0,1,3,9,12,3
129735,0,28,2,11,2,0,7,2,0,0,0,9,12,5
129737,0,25,24,11,5,0,8,2,0,1,3,27,11,4
129741,0,27,6,11,4,0,7,1,0,3,1,6,10,1
129743,1,27,8,11,4,0,6,4,0,2,3,3,0,5
129746,1,26,44,11,5,0,7,2,0,2,1,8,1,4
129749,1,31,18,11,4,0,7,3,0,0,3,15,11,2
129756,1,18,40,11,0,5,0,0,4,1,1,11,9,4
129762,0,31,24,11,2,0,5,3,0,2,1,2,4,3
129768,1,30,46,11,3,0,6,5,0,1,1,4,10,2
129769,1,24,17,11,3,0,7,1,0,0,3,1,10,4
129783,0,22,37,11,2,0,6,4,0,2,3,2,0,2
129784,1,24,50,11,2,0,6,2,0,0,1,0,10,2
129785,1,19,17,11,4,0,6,1,0,2,3,11,7,5
129791,1,29,16,11,1,0,6,2,0,2,3,6,6,3
129803,0,27,46,11,4,0,6,2,0,3,3,10,7,5
129813,0,31,17,11,1,0,9,4,0,3,3,12,4,2
129824,1,26,18,11,4,0,5,3,0,2,1,11,6,3
129825,0,33,37,11,1,0,8,3,0,0,1,9,3,4
129834,1,20,8,11,3,0,8,4,0,3,3,11,6,2
129837,1,26,40,11,3,0,5,4,0,3,3,21,12,4
129841,0,21,25,11,1,0,6,4,0,3,3,14,9,3
129845,0,25,46,11,2,0,8,5,0,2,3,5,7,3
129847,0,18,15,11,4,0,8,4,0,3,1,11,10,5
129850,0,25,40,11,5,0,5,4,0,2,1,2,7,5
129864,0,22,1,11,1,0,5,5,0,1,0,5,0,4
129872,1,27,16,11,1,0,6,2,0,1,3,0,10,3
129877,1,33,39,11,3,0,7,1,0,2,1,17,9,4
129878,0,20,2,11,2,0,7,3,0,3,3,11,10,2
129882,0,34,21,11,3,0,6,3,0,1,0,11,7,3
129884,0,25,40,11,5,0,8,4,0,2,3,0,5,3
129896,1,31,51,11,1,0,9,1,0,0,1,2,7,2
129897,1,32,39,11,3,0,8,1,0,3,1,19,12,4
129898,0,28,25,11,3,0,8,4,0,3,1,9,6,1
129903,0,23,21,11,3,0,8,5,0,0,1,5,10,4
129914,0,28,24,11,4,0,5,3,0,1,0,7,0,2
129915,0,18,45,11,5,0,6,5,0,1,1,11,10,4
129916,0,20,2,11,5,0,9,2,0,2,1,11,6,4
129918,1,27,17,11,2,0,9,5,0,0,1,13,1,1
129923,1,19,33,11,4,0,9,5,0,3,1,11,2,1
129925,1,34,44,11,4,0,6,2,0,1,1,0,2,5
129927,1,30,38,11,5,0,8,1,0,0,1,7,3,5
129931,1,20,44,11,1,0,6,2,0,3,3,11,10,5
129940,1,33,14,11,3,0,8,5,0,0,3,15,7,1
129946,0,27,50,11,3,0,6,3,0,2,1,1,10,5
129950,0,21,51,11,4,0,6,2,0,3,3,21,12,5
129951,1,32,51,11,2,0,9,3,0,3,3,2,0,1
129956,1,34,2,11,4,0,8,4,0,1,3,2,8,3
129969,0,25,51,11,3,0,8,4,0,1,3,14,10,5
129973,1,21,38,11,1,0,6,4,0,0,3,7,11,2
129974,0,31,11,11,5,0,7,4,0,3,1,21,10,5
129975,1,30,29,11,4,0,7,2,0,2,3,22,0,2
129977,0,24,50,11,2,0,8,3,0,1,3,20,5,1
129984,0,20,3,11,5,0,9,2,0,0,1,1,12,5
129988,0,18,6,11,3,0,6,4,0,0,3,11,7,4
129989,1,19,44,11,3,0,6,4,0,2,1,11,10,3
129998,1,32,38,11,4,0,7,5,0,0,1,14,10,1
130002,1,25,44,11,3,0,6,2,0,2,1,3,0,4
130003,0,18,48,11,1,0,5,3,0,0,1,11,2,2
130006,0,23,44,11,3,0,9,1,0,1,0,8,8,5
130009,1,32,50,11,4,0,8,3,0,0,1,4,11,5
130017,1,32,8,11,4,0,8,2,0,1,1,4,8,2
130020,0,27,16,11,5,0,8,4,0,2,3,4,9,3
130036,0,20,8,11,4,0,7,5,0,1,3,11,10,5
130039,0,25,18,11,3,0,5,2,0,2,1,12,11,2
130043,0,23,33,11,2,0,5,4,0,1,1,10,11,3
130044,0,30,29,11,4,0,9,1,0,2,0,2,6,3
130051,1,27,49,11,5,0,5,3,0,1,3,3,3,1
130053,0,25,50,11,2,0,8,2,0,3,3,9,0,1
130055,1,25,1,11,2,0,9,4,0,1,3,24,10,4
130057,1,23,40,11,5,0,7,2,0,1,1,4,10,1
130068,0,31,6,11,4,0,5,4,0,0,1,11,0,4
130074,1,27,14,11,4,0,5,3,0,1,3,25,5,1
130075,0,33,38,11,3,0,5,5,0,0,1,2,7,5
130078,0,25,16,11,4,0,8,4,0,1,1,9,8,2
130084,0,21,24,11,5,0,8,2,0,1,3,0,3,3
130088,1,19,1,11,1,0,7,1,0,2,0,11,7,2
130089,1,27,44,11,5,0,7,3,0,2,1,6,4,3
130093,0,28,50,11,3,0,9,4,0,2,0,11,10,5
130098,1,27,50,11,4,0,7,4,0,3,0,12,1,5
130105,1,32,21,11,4,0,8,5,0,0,0,17,6,2
130110,1,25,50,11,3,0,9,3,0,0,3,1,0,4
130111,0,25,37,11,5,0,5,1,0,1,3,2,0,3
130113,0,20,44,11,2,0,9,4,0,3,0,11,7,4
130114,1,30,45,11,5,0,9,1,0,2,1,3,8,3
130117,1,29,11,11,5,0,5,5,0,0,1,3,10,1
130122,1,28,17,11,3,0,7,3,0,0,0,3,12,5
130126,0,29,29,11,1,0,6,1,0,2,0,11,2,4
130127,1,18,2,11,3,0,9,4,0,1,1,11,12,2
130129,1,28,50,11,1,0,6,5,0,2,0,16,10,5
130130,0,31,14,11,5,0,8,1,0,3,0,2,12,3
130137,1,25,38,11,3,0,8,5,0,2,1,8,12,4
